Picture,ItemNo,alu,ItemName,Attribute,Size,DepartmentName,Vendor,unit,Qty,Cost,RegularPrice,ItemDescription
img/16505.jpg,16505,SL-95488-400*500,Hanging Chandelier 95488-500,GD+CL,400*500,LigFix:Pen: Chandelier,"ZHONGSHAN DI JIA LIGHTING CO., LTD",Pcs,8,266.67,800,Hanging Chandelier StarLight 95488 ( PENDANT LAMP ) 400x500 Golden + Clear Location = 3/4A06
img/16506.jpg,16506,SL-GB95411-6-CH-CL,Hanging Chandelier 95411-6,CH+CL,6Way,LigFix:Pen: Chandelier,"ZHONGSHAN DI JIA LIGHTING CO., LTD",Pcs,9,153.62,462,Hanging Chandelier StarLight GB95411 ( PENDANT LAMP ) 6Way Chrome + Clear Location = 3/2D04
img/16507.jpg,16507,SL-95464-6-GD-CL,Hanging Chandelier 95464-6,GD+CL,6Way,LigFix:Pen: Chandelier,"ZHONGSHAN DI JIA LIGHTING CO., LTD",Pcs,6,107.25,324,Hanging Chandelier StarLight 95464 ( PENDANT LAMP ) 6Way Golden + Clear Location = 3/3B03
img/16508.jpg,16508,SL-95464-8+4-GD-CL,Hanging Chandelier 95464-12,GD+CL,8+4Way,LigFix:Pen: Chandelier,"ZHONGSHAN DI JIA LIGHTING CO., LTD",Pcs,8,197.1,591,Hanging Chandelier StarLight 95464 ( PENDANT LAMP ) 8+4Way Golden + Clear Location = 2/4C05
img/16509.jpg,16509,SL-95464-6-CH-CL,Hanging Chandelier 95464-6,CH+CL,6Way,LigFix:Pen: Chandelier,"ZHONGSHAN DI JIA LIGHTING CO., LTD",Pcs,4,107.25,324,Hanging Chandelier StarLight 95464 ( PENDANT LAMP ) 6Way Chrome + Clear Location = 3/3B03
img/16510.jpg,16510,SL-95464-8+4/CHCL,Hanging Chandelier 95464-12,CH+CL,8+4Way,LigFix:Pen: Chandelier,"ZHONGSHAN DI JIA LIGHTING CO., LTD",Pcs,7,197.1,591,Hanging Chandelier StarLight 95464 ( PENDANT LAMP ) 8+4Way Chrome + Clear Location = 2/4C05
img/16511.jpg,16511,SL-5211-450-GD,Hanging Chandelier E14 5211,Golden,450,LigFix:Pen: Chandelier,ZHONGSHAN GUZHEN EUEOPALIGHTING FACTORY,Pcs,8,336.23,1011,Hanging Chandelier StarLight E14 5211 ( PENDANT LAMP ) Ø450xH365 Material: Stainless Steel + K9 Crystal Finish. Golden Body. Location = 3/3C06
img/16512.jpg,16512,SL-5211-380-GD,Hanging Chandelier E14 5211,Golden,380,LigFix:Pen: Chandelier,ZHONGSHAN GUZHEN EUEOPALIGHTING FACTORY,Pcs,5,265.51,798,Hanging Chandelier StarLight E14 5211 ( PENDANT LAMP ) Ø380xH310 Material: Stainless Steel + K9 Crystal Finish. Golden Body. Location = 3/4A06
img/16513.jpg,16513,SL-5211-530-GD,Hanging Chandelier E14 5211,Golden,530,LigFix:Pen: Chandelier,ZHONGSHAN GUZHEN EUEOPALIGHTING FACTORY,Pcs,9,434.78,1305,Hanging Chandelier StarLight E14 5211 ( PENDANT LAMP ) Ø530xH415. 10Way Material: Stainless Steel + K9 Crystal Finish. Golden Body. Location = 3/4A05
img/16514.jpg,16514,SL-5018-560-GD,Ceiling Chandelier E14 5018,Golden,560,LigFix:Pen: Chandelier,ZHONGSHAN GUZHEN EUEOPALIGHTING FACTORY,Pcs,2,492.75,1479,Hanging Chandelier StarLight E14 5018 ( PENDANT LAMP ) Ø560xH420 Material: Zinc Alloy + K9 Crystal Finish. Golden Body Location = 3/4A06
img/16515.jpg,16515,SL-5018-460-GD,Ceiling Chandelier E14 5018,Golden,460,LigFix:Pen: Chandelier,ZHONGSHAN GUZHEN EUEOPALIGHTING FACTORY,Pcs,9,394.2,1185,Hanging Chandelier StarLight E14 5018 ( PENDANT LAMP ) Ø460xH390 Material: Zinc Alloy + K9 Crystal Finish. Golden Body Location = 3/3C05
img/16516.jpg,16516,SL-5048-720-GD,Hanging Chandelier E14 5048,Golden,720,LigFix:Pen: Chandelier,ZHONGSHAN GUZHEN EUEOPALIGHTING FACTORY,Pcs,5,956.52,2871,Hanging Chandelier StarLight E14 5048 ( PENDANT LAMP ) Ø720xH560 Material: Zinc Alloy + K9 Crystal Finish. Golden Body Location = 3/3C06
img/16517.jpg,16517,SL-6237/6,Hanging Chandelier 6237-6,Golden,6Way,LigFix:Pen: Chandelier,AOWEIER,Pcs,9,713.04,2142,Hanging Chandelier StarLight 6237 ( PENDANT LAMP ) 670x650 6Way Location = 3/2D03
img/16518.jpg,16518,SL-6237/8,Hanging Chandelier 6237-8,Golden,8Way,LigFix:Pen: Chandelier,AOWEIER,Pcs,7,892.75,2679,Hanging Chandelier StarLight 6237 ( PENDANT LAMP ) 810x670 8Way Location = 2/4A01
img/16519.jpg,16519,SL-6237/10,Hanging Chandelier 6237-10,Golden,10Way,LigFix:Pen: Chandelier,AOWEIER,Pcs,4,1263.77,3792,Hanging Chandelier StarLight 6237 ( PENDANT LAMP ) 1010x740 10Way ( With Shade Diff Ctns ) Location = 2/3A02
img/16520.jpg,16520,SL-6237/10+5,Hanging Chandelier 6237,Golden,10+5Way,LigFix:Pen: Chandelier,AOWEIER,Pcs,4,1611.59,4836,Hanging Chandelier StarLight 6237 ( PENDANT LAMP ) 1010x890 10+5Way ( With Shade Diff Ctns ) Location = 2/2C06
img/16521.jpg,16521,SL-6237/10C,Hanging Chandelier 6237-10C,Golden,14Way,LigFix:Pen: Chandelier,AOWEIER,Pcs,1,1217.39,3654,Hanging Chandelier StarLight 6237 ( PENDANT LAMP ) 14way Location = 2/4D05
img/16522.jpg,16522,SL-KY6652/6,Hanging Chandelier KY6652-6,Golden,6Way,LigFix:Pen: Chandelier,AOWEIER,Pcs,9,973.91,2922,Hanging Chandelier StarLight 6652 ( PENDANT LAMP ) 680x640 6Way Location = 2/4C03
img/16523.jpg,16523,SL-KY6652/8,Hanging Chandelier KY6652-8,Golden,8Way,LigFix:Pen: Chandelier,AOWEIER,Pcs,5,1252.17,3759,"Hanging Chandelier StarLight 6652 ( PENDANT LAMP ) 780x660 8Way Location = 2/4A01, 2/4A02"
img/16524.jpg,16524,SL-KY6652/10+5,Hanging Chandelier KY6652,Golden,15+9Way,LigFix:Pen: Chandelier,AOWEIER,Pcs,4,2197.1,6594,Hanging Chandelier StarLight 6652 ( PENDANT LAMP ) 950x850 10+5Way ( With Shade Diff Ctns ) Location = 2/2A04
img/16525.jpg,16525,SL-KY6652/10C,Hanging Chandelier KY6652-10C,Golden,18Way,LigFix:Pen: Chandelier,AOWEIER,Pcs,1,1681.16,5046,Hanging Chandelier StarLight 6652 ( PENDANT LAMP ) W530xL1120xH630 10cWay Location = 2/5B05
img/16526.jpg,16526,SL-KY6652/300X,Ceiling Chandelier KY6652,Golden,306Dia,LigFix:Pen: Chandelier,AOWEIER,Pcs,11,260.87,783,Ceiling Chandelier StarLight ( LAMP ) 6652 D306xH260 E14 Gold color Body. Location = 2/4C04
img/16527.jpg,16527,SL-KY6652/400,Ceiling Chandelier KY6652,Golden,406Dia,LigFix:Pen: Chandelier,AOWEIER,Pcs,10,339.13,1020,Ceiling Chandelier StarLight ( LAMP ) 6652 D406xH280 Location = 2/4C04
img/16528.jpg,16528,SL-KY6652/500,Ceiling Chandelier KY6652,Golden,506Dia,LigFix:Pen: Chandelier,AOWEIER,Pcs,5,486.96,1461,Ceiling Chandelier StarLight ( LAMP ) 6652 D506xH330 Location = 2/4B05
img/16529.jpg,16529,SL-9053-350,Hanging Chandelier 9053,Golden,D300*380H,LigFix:Pen: Chandelier,ZHONGSHAN FALANSHITE LIGHTING,Pcs,19,202.9,609,Hanging Chandelier StarLight 9053 ( PENDANT LAMP ) D300xH380 Material: Zinc Alloy Location = 2/4C04
img/16530.jpg,16530,SL-9049-400,Hanging Chandelier 9049,Golden,D400*500H,LigFix:Pen: Chandelier,ZHONGSHAN FALANSHITE LIGHTING,Pcs,18,278.26,837,Hanging Chandelier StarLight 9049 ( PENDANT LAMP ) D400xH500 Material: Zinc Alloy Location = 3/4A06 & 2/2A04
img/16531.jpg,16531,SL-9125-6,Hanging Chandelier 9125-6,Golden,6Way,LigFix:Pen: Chandelier,ZHONGSHAN FALANSHITE LIGHTING,Pcs,10,614.49,1845,Hanging Chandelier StarLight 9125 ( PENDANT LAMP ) D640xH580 Material: Zinc Alloy Location = 3/4A06 & 2/2A04
img/16532.jpg,16532,SL-9125-8,Hanging Chandelier 9125-8,Golden,8Way,LigFix:Pen: Chandelier,ZHONGSHAN FALANSHITE LIGHTING,Pcs,5,915.94,2748,Hanging Chandelier StarLight 9125 ( PENDANT LAMP ) D800xH580 Material: Zinc Alloy Location = 2/4A01
img/16533.jpg,16533,SL-9150-420,Hanging Chandelier 9150,Golden,D420*700H,LigFix:Pen: Chandelier,ZHONGSHAN FALANSHITE LIGHTING,Pcs,5,1171.01,3516,Hanging Chandelier StarLight 9150 ( PENDANT LAMP ) D420xH700 Material: Copper Location = 2/3A02
img/16534.jpg,16534,SL-9105-4,Hanging Chandelier 9105,Golden,4Way,LigFix:Pen: Chandelier,ZHONGSHAN FALANSHITE LIGHTING,Pcs,2,915.94,2748,Hanging Chandelier StarLight 9105 ( PENDANT LAMP ) D440xH740 Material: Zinc Alloy ( With Shade Diff Ctns ) Location = 2/5B06
img/16535.jpg,16535,SL-7071-1/GD,Hanging Light E27 7071-1,Golden,1Way,LigFix:Pen: Others,AN DA XIN LIGHTING,Pcs,59,12.75,39,Hanging Light StarLight E27 7071 ( PENDANT LAMP ) 1Way Golden 12Ctn/Pcs Location = 3/4A06
img/16536.jpg,16536,SL-7071-1/BK,Hanging Light E27 7071-1,Smoke,1Way,LigFix:Pen: Others,AN DA XIN LIGHTING,Pcs,59,12.75,39,Hanging Light StarLight E27 7071 ( PENDANT LAMP ) 1Way Black 12Ctn/Pcs Location =3/3C05
img/16537.jpg,16537,SL-7071-2/GD,Hanging Light E27 7071-2,Golden,2Way,LigFix:Pen: Others,AN DA XIN LIGHTING,Pcs,29,27.83,84,Hanging Light StarLight E27 7071 ( PENDANT LAMP ) 2Way Golden Location = 3/2D04
img/16538.jpg,16538,SL-7071-2/BK,Hanging Light E27 7071-2,Smoke,2Way,LigFix:Pen: Others,AN DA XIN LIGHTING,Pcs,23,27.83,84,Hanging Light StarLight E27 7071 ( PENDANT LAMP ) 2Way Black Location = 3/3B03
img/16539.jpg,16539,SL-7071-4/GD,Hanging Light E27 7071-4,Golden,4Way,LigFix:Pen: Others,AN DA XIN LIGHTING,Pcs,29,47.54,145,Hanging Light StarLight E27 7071 ( PENDANT LAMP ) 4Way Golden Location = 3/3B04
img/16540.jpg,16540,SL-7071-4/BK,Hanging Light E27 7071-4,Smoke,4Way,LigFix:Pen: Others,AN DA XIN LIGHTING,Pcs,27,47.54,145,Hanging Light StarLight E27 7071 ( PENDANT LAMP ) 4Way Black Location = 3/2D04
img/16541.jpg,16541,SL-H423-3+1/GD,Hanging Light E27 H423,Golden,3+1Way,LigFix:Pen: Others,AN DA XIN LIGHTING,Pcs,0,66.67,200,Hanging Light StarLight E27 ( PENDANT LAMP ) 423 3+1Way White Location = 3/3B03
img/16542.jpg,16542,SL-H543-10/GD,Hanging Light E27 H543,Golden,10Way,LigFix:Pen: Others,AN DA XIN LIGHTING,Pcs,9,168.12,505,Hanging Light StarLight E27 543 ( PENDANT LAMP ) 10Way White Location = 3/2D04
img/16543.jpg,16543,SL-H543-7/GD,Hanging Light E27 H543,Golden,7Way,LigFix:Pen: Others,AN DA XIN LIGHTING,Pcs,6,115.94,348,Hanging Light StarLight E27 543 ( PENDANT LAMP ) 7Way White Location = 3/3B04
img/16544.jpg,16544,SL-H534-7/GD,Hanging Light E27 H534,Golden,7Way,LigFix:Pen: Others,AN DA XIN LIGHTING,Pcs,7,121.74,365,Hanging Light StarLight E27 534 ( PENDANT LAMP ) 7Way Golden Location = 3/3B04
img/16545.jpg,16545,SL-H527-6+1/GD,Hanging Light E27 H527,Golden,6+1Way,LigFix:Pen: Others,AN DA XIN LIGHTING,Pcs,1,107.25,321,Hanging Light StarLight E27 527 ( PENDANT LAMP ) 6+1Way Golden Location = 3/3B04
img/16546.jpg,16546,SL-H527-6+1/BK,Hanging Light E27 527,GD/BK,6+1Way,LigFix:Pen: Others,AN DA XIN LIGHTING,Pcs,7,107.25,321,Hanging Light StarLight E27 527 ( PENDANT LAMP ) 6+1Way Black Location = 3/3B04
img/16551.jpg,16551,SL-D422-1/AM,Wall Light StarLight E27 D422,Gold/Amber,1Way,LigFix:Wal: Wall Sconces,AN DA XIN LIGHTING,Pcs,29,16.23,49,Wall Light StarLight 422 E27 1Way Amber 10Ctn/Pcs Location = 3/3B03
img/16552.jpg,16552,SL-D422-1/SMK,Wall Light StarLight E27 D422,Gold/Smoke,1Way,LigFix:Wal: Wall Sconces,AN DA XIN LIGHTING,Pcs,49,16.23,49,Wall Light StarLight 422 E27 1Way Smoke 10Ctn/Pcs Location = 3/3B04
img/16553.jpg,16553,SL-D414-1/WH,Wall Light StarLight E27 D414,Golden,1Way,LigFix:Wal: Wall Sconces,AN DA XIN LIGHTING,Pcs,100,17.39,54,Wall Light StarLight 414 E27 1Way White 12Ctn/Pcs Location = 3/3C05
img/16554.jpg,16554,SL-D317-1/WH.,Wall Light StarLight E27 D317,Golden,1Way,LigFix:Wal: Wall Sconces,AN DA XIN LIGHTING,Pcs,113,17.39,54,Wall Light StarLight 317 E27 1Way White 12Ctn/Pcs Location = 3/3C06
img/16555.jpg,16555,SL-9125-2W,Wall Light StarLight E27 D350,Golden,2Way,LigFix:Wal: Wall Sconces,ZHONGSHAN FALANSHITE LIGHTING,Pcs,10,179.71,540,Wall light StarLight 9125 ( PENDANT LAMP ) D350xH420 Material: Zinc Alloy Location = 2/4C04
img/16556.jpg,16556,SL-KY6652/3W,Wall Light KY6652,Golden,3Way,LigFix:Wal: Wall Sconces,AOWEIER,Pcs,11,336.23,1011,Wall light StarLight 6652 400x680 E14 3Way Gold Color body Location = 3/3C06
img/16557.jpg,16557,SL-KY6652/2W,Wall Light KY6652,Golden,2Way,LigFix:Wal: Wall Sconces,AOWEIER,Pcs,0,318.84,957,Wall light StarLight 6652 350x450 2Way Location = 3/2D04
img/16558.jpg,16558,KY6652/1W,Wall Light KY6652,Golden,1Way,LigFix:Wal: Wall Sconces,AOWEIER,Pcs,8,255.07,768,Wall light StarLight 6652 240x540 1Way Location = 2/3A02
img/16600.jpg,16600,SL-FSW2267-L640,Mirror Light StarLight 2267,Golden,L640,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,260.87,783,Wall Light StarLight ( Lamp ) FSW2267 Material: Copper Location = 2/4B06
img/16601.jpg,16601,SL-FSW2267-L780,Mirror Light StarLight 2267,Golden,L780,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,289.86,870,Wall Light StarLight ( Lamp ) FSW2267 ( Material: Copper Location = 2/3D04
img/16602.jpg,16602,SL-FSW2236-L680,Mirror Light StarLight 2236,Golden,L680,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,23,269.57,810,Wall Light StarLight ( Lamp ) FSW2236 ( Material: Copper Location = 2/4B05
img/16603.jpg,16603,SL-FSW2236-L920,Mirror Light StarLight 2236,Golden,L920,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,5,301.45,906,Wall Light StarLight ( Lamp ) FSW2236 ( Material: Copper. Location = 2/4C03
img/16604.jpg,16604,SL-FSW2206-L600,Mirror Light StarLight 2206,Golden,L600,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,269.57,810,Wall Light StarLight ( Lamp ) FSW2206 ( Material: Copper. Location = 2/4B04
img/16605.jpg,16605,SL-FSW2206-L720,Mirror Light StarLight 2206,Golden,L720,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,289.86,870,Wall Light StarLight ( Lamp ) FSW2206 ( Material: Copper. Location = 2/4B05
img/16606.jpg,16606,SL-FSW2217-L720,Mirror Light StarLight 2217,Golden,L720,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,23,318.84,957,Wall Light StarLight ( Lamp ) FSW2217 ( Material: Copper. Location = 2/4B05
img/16607.jpg,16607,SL-FSW2217-L920,Mirror Light StarLight 2217,Golden,L920,LigFix:Pen: Others,FASENTIRO LIGHTING,Pcs,5,365.22,1098,Wall Light StarLight ( Lamp ) FSW2217 ( Material: . Location = 2/3D06
img/16608.jpg,16608,SL-FSW2266-L820,Mirror Light StarLight 2266,Golden,L820,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,365.22,1098,Wall Light StarLight ( Lamp ) FSW2266 ( Material: Copper. Location = 2/3D05
img/16609.jpg,16609,SL-FSW2266-L680,Mirror Light StarLight 2266,Golden,L680,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,336.23,1011,Wall Light StarLight ( Lamp ) FSW2266 ( Material: Copper. Location = 2/3D05
img/16610.jpg,16610,SL-FSW2235-L760,Mirror Light StarLight 2235,Golden,L760,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,301.45,906,Wall Light StarLight ( Lamp ) FSW2235 ( Material: Copper. Location = 2/5B04
img/16611.jpg,16611,SL-FSW2260-L670,Mirror Light StarLight 2260,Golden,L670,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,202.9,609,Wall Light StarLight ( Lamp ) FSW2260 ( Material: Copper. Location = 2/4B05
img/16612.jpg,16612,SL-FSW2260-L770,Mirror Light StarLight 2260,Golden,L770,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,231.88,696,Wall Light StarLight ( Lamp ) FSW2260 ( Material: Copper. Location = 2/5B05
img/16613.jpg,16613,SL-FSW2282-L870,Mirror Light StarLight 2282,BK & GD,L870,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,4,231.88,696,Wall Light StarLight ( Lamp ) FSW2282 ( Material:Copper. Location = 2/5B05
img/16614.jpg,16614,SL-FSW2282-L670,Mirror Light StarLight 2282,BK & GD,L670,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,5,202.9,609,Wall Light StarLight ( Lamp ) FSW2282 ( Material: Copper. Location = 2/4B04
img/16615.jpg,16615,SL-FSW2282-L590,Mirror Light StarLight 2282,BK & GD,L590,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,3,173.91,522,Wall Light ( Lamp ) StarLight FSW2282 ( Material:Copper. Location = 2/3D04
img/16616.jpg,16616,SL-FSW5003-L520,Mirror Light StarLight 5003,BK & GD,L520,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,23,173.91,522,Wall Light ( Lamp ) StarLight FSW5003 ( Material: Copper. Location = 2/3D04
img/16617.jpg,16617,SL-FSW5003-L790,Mirror Light StarLight 5003,BK & GD,L790,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,23,231.88,696,Wall Light ( Lamp ) StarLight FSW5003 ( Material: Copper. Location = 2/3D04
img/16618.jpg,16618,SL-FSW2280-L810,Mirror Light StarLight 2280,Golden,L810,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,23,228.99,687,Wall Light ( Lamp ) StarLight FSW2280 ( Material:Copper. Location = 2/3C04
img/16619.jpg,16619,SL-FSW2280-L610,Mirror Light StarLight 2280,Golden,L610,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,23,202.9,609,Wall Light ( Lamp ) StarLight FSW2280 ( Material: Copper. Location = 2/5B04
img/16620.jpg,16620,SL-FSW2280-L530,Mirror Light StarLight 2280,Golden,L530,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,173.91,522,Wall Light ( Lamp ) StarLight FSW2280 ( Material: Copper. . Location = 2/4D04
img/16621.jpg,16621,SL-FSW2263-L970,Mirror Light StarLight 2263,Golden,L970,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,9,226.09,681,Wall Light ( Lamp ) StarLight FSW2263 ( Material: Copper . Location = 2/5B04
img/16622.jpg,16622,SL-FSW2263-L690,Mirror Light StarLight 2263,Golden,L690,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,179.71,540,Wall Light ( Lamp ) StarLight FSW2263 ( Material: Copper. . Location = 2/4D04
img/16623.jpg,16623,SL-FSW2205-L790,Mirror Light StarLight 2205,Golden,L790,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,266.67,800,Wall Light ( Lamp ) StarLight FSW2205 ( Material: Copper. Location = 2/3D05
img/16624.jpg,16624,SL-FSW2205-L590,Mirror Light StarLight 2205,Golden,L590,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,237.68,714,Wall Light ( Lamp ) StarLight FSW2205 ( Material: Copper. Location = 2/5B05
img/16625.jpg,16625,SL-FSW2205-L520,Mirror Light StarLight 2205,Golden,L520,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,208.7,627,Wall Light ( Lamp ) StarLight FSW2205 ( Material: Copper. Location = 2/5B04
img/16626.jpg,16626,SL-FSW5006-L480,Mirror Light StarLight 5006,Golden,L480,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,208.7,627,Wall Light ( Lamp ) StarLight FSW5006 ( Material: Copper. Location = 2/4B04
img/16627.jpg,16627,SL-FSW5006-L680,Mirror Light StarLight 5006,Golden,L680,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,0,266.67,800,Wall Light ( Lamp ) StarLight FSW5006 ( Material: Copper) L680 Golden Location =
img/16628.jpg,16628,SL-FSW2230-L860,Mirror Light StarLight 2230,Golden,L860,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,324.64,975,Wall Light ( Lamp ) StarLight FSW2230 ( Material: Copper. Location = 2/4C04
img/16629.jpg,16629,SL-FSW2230-L580,Mirror Light StarLight 2230,Golden,L580,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,269.57,810,Wall Light ( Lamp ) StarLight FSW2230 ( Material: Copper. Location = 2/3D05
img/16630.jpg,16630,SL-FSW2230-L1020,Mirror Light StarLight 2230,BK & GD,L1020,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,353.62,1062,Wall Light ( Lamp ) StarLight FSW2230 ( Material: Copper. Location = 2/4B05
img/16631.jpg,16631,SL-FSW2286-L600,Mirror Light StarLight 2286,BK & GD,L600,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,247,741,Wall Light ( Lamp ) StarLight FSW2286 ( Material: Copper) L600 Black & Gold Location = 2/2A04
img/16632.jpg,16632,SL-FSW5006-L720,Mirror Light StarLight 5006,Golden,L720,LigFix:Wal: Bathroom,FASENTIRO LIGHTING,Pcs,11,0,0,Mirror Light StarLight FSW5006. Location = 2/3B02
img/20001.jpg,20001,TRL-EN-COB-2835-288,Strip Light LED 2835 COB 220V WW 10W ,WW,50Mtr,LigFix:Strip,EN LIGHT ELECTRICAL LIGHTING L.L.C,Roll,5,150,450,"Strip Light LED 2835 COB LED Strip 288pcs/meter, 800Lm, 220V, IP65 10W/M"
img/20002.jpg,20002,TRL-EN-COB-2835-288,Strip Light LED 2835 COB 220V DL 10W/M,DL,50Mtr,LigFix:Strip,EN LIGHT ELECTRICAL LIGHTING L.L.C,Roll,25,150,450,"Strip Light LED 2835 COB LED Strip 288pcs/meter, 800Lm, 220V, IP65 10W/M"
img/20003.jpg,20003,TRL-EN-COB-2835-288,Strip Light Connector,White,2Pin,LigFix:Strip,EN LIGHT ELECTRICAL LIGHTING L.L.C,Pcs,200,2,6,PLUG (CONNECTOR)
img/20004.jpg,20004,TRL-EN-COB-320-12V-IP65-10W,Strip Light LED 12V 10W WW,WW,5Mtr,LigFix:Strip,EN LIGHT ELECTRICAL LIGHTING L.L.C,Roll,100,12.5,40,"Strip Light LED 12V 10W WW 5 meter COB LED Strip, 12V, IP65, 8mm 3000K 5 meter warm white  1300LM/M (Shadowless)"
img/20005.jpg,20005,TRL-EN-COB-320-12V-IP65-10W,Strip Light LED 12V 10W DL,DL,5Mtr,LigFix:Strip,EN LIGHT ELECTRICAL LIGHTING L.L.C,Roll,50,12.5,40,"Strip Light LED 12V 10W WW 5 meter COB LED Strip, 12V, IP65, 8mm 6500k 5 meter Cool white  1300LM/M (Shadowless)"
img/20006.jpg,20006,TRL-EN-COB-320-12V-IP65-10W,Strip Light LED 12V 10W CW,CW,5Mtr,LigFix:Strip,EN LIGHT ELECTRICAL LIGHTING L.L.C,Roll,50,12.5,40,"Strip Light LED 12V 10W WW 5 meter COB LED Strip, 12V, IP65, 8mm 4000k 5 meter Daylight   1300LM/M (Shadowless)"
img/20007.jpg,20007,TRL-EN-COB-320-24V-IP65-10W,Strip Light LED 24V 10W WW,WW,5Mtr,LigFix:Strip,EN LIGHT ELECTRICAL LIGHTING L.L.C,Roll,100,12.5,40,"Strip Light LED 12V 10W WW 5 meter COB LED Strip, 24V, IP65, 8mm 3000K 5 meter Warm White  1300LM/M (Shadowless)"
img/20008.jpg,20008,TRL-EN-COB-320-24V-IP65-10W,Strip Light LED 24V 10W DL,DL,5Mtr,LigFix:Strip,EN LIGHT ELECTRICAL LIGHTING L.L.C,Roll,50,12.5,40,"Strip Light LED 12V 10W WW 5 meter COB LED Strip, 24V, IP65, 8mm 6500K 5 meter Daylight  1300LM/M (Shadowless)"
img/20009.jpg,20009,TRL-TM-1560N,Power Supply 60W 12V SLIM Driver,N/A,5Mtr,LigAcc:Bal: Electronic,EN LIGHT ELECTRICAL LIGHTING L.L.C,Pcs,100,7.5,23,"Power Supply 60W 12V SLIM Non-Waterproof Driver, IP20"
img/20010.jpg,20010,TRL-EN-DNS-2460-60W,Power Supply 60W 24V SLIM Driver,N/A,60W,LigAcc:Bal: Electronic,EN LIGHT ELECTRICAL LIGHTING L.L.C,Pcs,100,7,21,"Power Supply 60W 24V SLIM Driver, IP20"
img/20011.jpg,20011,TRL-EN-DNS-24120-120W,Power Supply 120W 24V SLIM Driver,N/A,120W,LigAcc:Bal: Electronic,EN LIGHT ELECTRICAL LIGHTING L.L.C,Pcs,100,11.5,35,"Power Supply 120W 24V SLIM Driver, IP20"
img/20012.jpg,20012,TRL-EN-1725N-25W,Power Supply 25W 12V,N/A,25W,LigAcc:Bal: Electronic,EN LIGHT ELECTRICAL LIGHTING L.L.C,Pcs,200,6,18,"Power Supply 25W 12V Non-Waterproof Driver, IP20"
img/20013.jpg,20013,TRL-TM-DNB-2460-60W,Power Supply 60W 24V ,N/A,60W,LigAcc:Bal: Electronic,EN LIGHT ELECTRICAL LIGHTING L.L.C,Pcs,100,7.5,23,"Power Supply 60W 24V Non-Waterproof Driver, IP20"
img/20014.jpg,20014,TRL-EN-DNS-1225-25W,Power Supply 25W 12V SLIM Driver,N/A,25W,LigAcc:Bal: Electronic,EN LIGHT ELECTRICAL LIGHTING L.L.C,Pcs,200,4.5,14,"Power Supply 25W 12V SLIM Driver, IP20"
img/20015.jpg,20015,TRL-EN-DNS-1236-36W,Power Supply 36W 12V SLIM Driver,N/A,36W,LigAcc:Bal: Electronic,EN LIGHT ELECTRICAL LIGHTING L.L.C,Pcs,100,5.5,17,"Power Supply 36W 12V SLIM Driver, IP20"
img/20016.jpg,20016,TRL-EN-DNS-1260-60W,Power Supply 60W 12V SLIM Driver,N/A,60W,LigAcc:Bal: Electronic,EN LIGHT ELECTRICAL LIGHTING L.L.C,Pcs,100,7,21,"Power Supply 60W 12V SLIM Driver, IP20"
